row_name,run_name,index,row,matrix,u_front_speed_mm_per_day,u_front_width_mm,u_seed_peak_density,u_seed_sigma_mm,u_preop_time,u_diffusivity_ratio,u_chemo_kill_rate,u_rt_alpha,u_rt_alpha_beta_ratio,u_gaussian_seed_x_fraction,u_gaussian_seed_y_fraction,u_gaussian_seed_z_fraction,u_core_threshold,u_edema_threshold_ratio,front_speed_mm_per_day,front_width_mm,seed_peak_density,seed_sigma_mm,preop_time,diffusivity_ratio,chemo_kill_rate,rt_alpha,rt_alpha_beta_ratio,gaussian_seed_x_fraction,gaussian_seed_y_fraction,gaussian_seed_z_fraction,core_threshold,edema_threshold_ratio,white_matter_diffusivity,rho,gaussian_seed_mass,gaussian_seed_diffusion_time,seed_enhancing_radius_mm,s,seed_voxel_i,seed_voxel_j,seed_voxel_k,edema_threshold
r0485_AB-edema_threshold_ratio,r0485_A,7774,485,AB:edema_threshold_ratio,0.8464729012921453,0.005848296917974949,0.015326984226703644,0.28502368088811636,0.7293373001739383,0.5318121211603284,0.6601995276287198,0.9476027293130755,0.7724490016698837,0.8217051718384027,0.8655787017196417,0.0027048643678426743,0.17465801257640123,0.44116507936269045,0.18053831173924526,1.0122354395253612,0.6061307936906815,6.965458524114796,153.9873410295695,11.57775199330327,0.0016523761602165688,0.07575866420160912,10.17959201335907,0.8324175824175825,0.5389908256880734,0.2554945054945055,0.5023974037729204,0.40440777777694165,0.0913736386672708,0.08917802355541905,3226.1553966763186,24.258806225581736,0.993213752825769,6.881263243836741,151,117,46,0.20317341762071162
r0485_B,r0485_B,7775,485,B,0.2468688879162073,0.48302543815225363,0.2934803105890751,0.014712833799421787,0.13330045342445374,0.4637985387817025,0.135019619949162,0.3189678071066737,0.26853945571929216,0.8844983391463757,0.8818493103608489,0.9089126866310835,0.2995703537017107,0.44116507936269045,0.050634060534465355,2.7303318587258723,0.71739212423563,5.086302575051031,52.661077082157135,8.464417522374527,0.00010224785356052886,0.0027097204950189417,6.148315645754337,0.8379120879120879,0.5344036697247706,0.33791208791208793,0.5398711061105133,0.40440777777694165,0.06912389430695257,0.009272510294425176,1486.7330062848243,12.935236942485373,3.040681114756011,1.8628880437356754,152,116,61,0.21832807430813211
r0486_A,r0486_A,7776,486,A,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.422627383753311,0.9256795682013035,10.26483942820559,174.8795557115227,42.78097458296197,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.782967032967033,0.5573394495412844,0.28296703296703296,0.7315240580588579,0.3780086640268564,0.198614816780605,0.01015432227328271,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,142,121,51,0.27652243189033343
r0486_AB-front_speed_mm_per_day,r0486_AB-front_speed_mm_per_day,7777,486,AB:front_speed_mm_per_day,0.40121084079146385,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.07023663898358319,4.422627383753311,0.9256795682013035,10.26483942820559,174.8795557115227,42.78097458296197,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.782967032967033,0.5573394495412844,0.28296703296703296,0.7315240580588579,0.3780086640268564,0.15531524145579517,0.00794060101486281,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,142,121,51,0.27652243189033343
r0486_AB-front_width_mm,r0486_AB-front_width_mm,7778,486,AB:front_width_mm,0.5171919362619519,0.6940342914313078,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.234239499765309,0.9256795682013035,10.26483942820559,174.8795557115227,42.78097458296197,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.782967032967033,0.5573394495412844,0.28296703296703296,0.7315240580588579,0.3780086640268564,0.19015454603760407,0.010606103823783573,15768.375771665815,52.68346424342204,9.55896857693862,2.4242462970681133,142,121,51,0.27652243189033343
r0486_AB-seed_peak_density,r0486_AB-seed_peak_density,7779,486,AB:seed_peak_density,0.5171919362619519,0.7149678990244865,0.13946079928427935,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.422627383753311,0.6557843197137118,10.26483942820559,174.8795557115227,42.78097458296197,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.782967032967033,0.5573394495412844,0.28296703296703296,0.7315240580588579,0.3780086640268564,0.198614816780605,0.01015432227328271,11170.8780593538,52.68346424342204,4.3283627745406275,2.3209821984808996,142,121,51,0.27652243189033343
r0486_AB-seed_sigma_mm,r0486_AB-seed_sigma_mm,7780,486,AB:seed_sigma_mm,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.655494648963213,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.422627383753311,0.9256795682013035,10.717490619072349,174.8795557115227,42.78097458296197,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.782967032967033,0.5573394495412844,0.28296703296703296,0.7315240580588579,0.3780086640268564,0.198614816780605,0.01015432227328271,17947.741949717212,57.4323025849519,9.980492804382436,2.4233311308213428,142,121,51,0.27652243189033343
r0486_AB-preop_time,r0486_AB-preop_time,7781,486,AB:preop_time,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.3583930665627122,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.422627383753311,0.9256795682013035,10.26483942820559,90.92682131566107,42.78097458296197,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.782967032967033,0.5573394495412844,0.28296703296703296,0.7315240580588579,0.3780086640268564,0.198614816780605,0.01015432227328271,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,142,121,51,0.27652243189033343
r0486_AB-diffusivity_ratio,r0486_AB-diffusivity_ratio,7782,486,AB:diffusivity_ratio,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.7401093328371644,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.422627383753311,0.9256795682013035,10.26483942820559,174.8795557115227,30.214726378420725,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.782967032967033,0.5573394495412844,0.28296703296703296,0.7315240580588579,0.3780086640268564,0.198614816780605,0.01015432227328271,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,142,121,51,0.27652243189033343
r0486_AB-chemo_kill_rate,r0486_AB-chemo_kill_rate,7783,486,AB:chemo_kill_rate,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.8905019015073776,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.422627383753311,0.9256795682013035,10.26483942820559,174.8795557115227,42.78097458296197,0.005598112101370988,0.009252807618787091,8.391092672944069,0.782967032967033,0.5573394495412844,0.28296703296703296,0.7315240580588579,0.3780086640268564,0.198614816780605,0.01015432227328271,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,142,121,51,0.27652243189033343
r0486_AB-rt_alpha,r0486_AB-rt_alpha,7784,486,AB:rt_alpha,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.10257588233798742,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.422627383753311,0.9256795682013035,10.26483942820559,174.8795557115227,42.78097458296197,0.0006373903421454466,0.0008609941217791751,8.391092672944069,0.782967032967033,0.5573394495412844,0.28296703296703296,0.7315240580588579,0.3780086640268564,0.198614816780605,0.01015432227328271,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,142,121,51,0.27652243189033343
r0486_AB-rt_alpha_beta_ratio,r0486_AB-rt_alpha_beta_ratio,7785,486,AB:rt_alpha_beta_ratio,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.8654054785147309,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.422627383753311,0.9256795682013035,10.26483942820559,174.8795557115227,42.78097458296197,0.0006373903421454466,0.009252807618787091,10.923243828117847,0.782967032967033,0.5573394495412844,0.28296703296703296,0.7315240580588579,0.3780086640268564,0.198614816780605,0.01015432227328271,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,142,121,51,0.27652243189033343
r0486_AB-gaussian_seed_x_fraction,r0486_AB-gaussian_seed_x_fraction,7786,486,AB:gaussian_seed_x_fraction,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.20621170196682215,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.422627383753311,0.9256795682013035,10.26483942820559,174.8795557115227,42.78097458296197,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.7335164835164835,0.5665137614678899,0.2774725274725275,0.7315240580588579,0.3780086640268564,0.198614816780605,0.01015432227328271,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,133,123,50,0.27652243189033343
r0486_AB-gaussian_seed_y_fraction,r0486_AB-gaussian_seed_y_fraction,7787,486,AB:gaussian_seed_y_fraction,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.14295612461864948,0.3231656402349472,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.422627383753311,0.9256795682013035,10.26483942820559,174.8795557115227,42.78097458296197,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.782967032967033,0.48394495412844035,0.30494505494505497,0.7315240580588579,0.3780086640268564,0.198614816780605,0.01015432227328271,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,142,105,55,0.27652243189033343
r0486_AB-gaussian_seed_z_fraction,r0486_AB-gaussian_seed_z_fraction,7788,486,AB:gaussian_seed_z_fraction,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.5915085673332214,0.9384135268628597,0.36573904007673264,0.08981756749855258,4.422627383753311,0.9256795682013035,10.26483942820559,174.8795557115227,42.78097458296197,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.782967032967033,0.5573394495412844,0.32142857142857145,0.7315240580588579,0.3780086640268564,0.198614816780605,0.01015432227328271,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,142,121,58,0.27652243189033343
r0486_AB-core_threshold,r0486_A,7789,486,AB:core_threshold,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9673330821096897,0.36573904007673264,0.08981756749855258,4.422627383753311,0.9256795682013035,10.26483942820559,174.8795557115227,42.78097458296197,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.782967032967033,0.5573394495412844,0.28296703296703296,0.740199924632907,0.3780086640268564,0.198614816780605,0.01015432227328271,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,142,121,51,0.27980198462326494
r0486_AB-edema_threshold_ratio,r0486_A,7790,486,AB:edema_threshold_ratio,0.5171919362619519,0.7149678990244865,0.8141989205032587,0.6183948712423444,0.8522326806560159,0.8156253369525075,0.4804089805111289,0.5507548926398158,0.5488865841180086,0.5222206292673945,0.6733381720259786,0.3231656402349472,0.9384135268628597,0.08890639524906874,0.08981756749855258,4.422627383753311,0.9256795682013035,10.26483942820559,174.8795557115227,42.78097458296197,0.0006373903421454466,0.009252807618787091,8.391092672944069,0.782967032967033,0.5573394495412844,0.28296703296703296,0.7315240580588579,0.28111723833717406,0.198614816780605,0.01015432227328271,15768.375771665815,52.68346424342204,9.55896857693862,2.3209821984808996,142,121,51,0.2056440229787087
r0486_B,r0486_B,7791,486,B,0.40121084079146385,0.6940342914313078,0.13946079928427935,0.655494648963213,0.3583930665627122,0.7401093328371644,0.8905019015073776,0.10257588233798742,0.8654054785147309,0.20621170196682215,0.14295612461864948,0.5915085673332214,0.9673330821096897,0.08890639524906874,0.07023663898358319,4.234239499765309,0.6557843197137118,10.717490619072349,90.92682131566107,30.214726378420725,0.005598112101370988,0.0008609941217791751,10.923243828117847,0.7335164835164835,0.5022935779816514,0.3324175824175824,0.740199924632907,0.28111723833717406,0.14869937555752194,0.008293890672395386,12714.81854975221,57.4323025849519,4.519231670065246,2.5311488921839183,133,109,60,0.2080829586301872
r0487_A,r0487_A,7792,487,A,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.845874072538917,0.760849953815341,6.656839878691995,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5660933255217969,0.4283778130542487,0.03285331564423796,0.009642176276513263,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,131,115,68,0.2425018207716343
r0487_AB-front_speed_mm_per_day,r0487_AB-front_speed_mm_per_day,7793,487,AB:front_speed_mm_per_day,0.9775036172941327,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.2383553572776725,1.845874072538917,0.760849953815341,6.656839878691995,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5660933255217969,0.4283778130542487,0.219986987024803,0.06456436027345717,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,131,115,68,0.2425018207716343
r0487_AB-front_width_mm,r0487_AB-front_width_mm,7794,487,AB:front_width_mm,0.08067372348159552,0.0016977973282337189,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.0035367097445007,0.760849953815341,6.656839878691995,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5660933255217969,0.4283778130542487,0.017861190411796624,0.01773551781299269,3534.867612254886,22.15675858527203,4.587973182532689,6.633379540631672,131,115,68,0.2425018207716343
r0487_AB-seed_peak_density,r0487_AB-seed_peak_density,7795,487,AB:seed_peak_density,0.08067372348159552,0.29476804472506046,0.564398942515254,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.845874072538917,0.8257595770061016,6.656839878691995,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5660933255217969,0.4283778130542487,0.03285331564423796,0.009642176276513263,3836.4342005028166,22.15675858527203,5.320260433510866,3.606334786173041,131,115,68,0.2425018207716343
r0487_AB-seed_sigma_mm,r0487_AB-seed_sigma_mm,7796,487,AB:seed_sigma_mm,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.46110153291374445,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.845874072538917,0.760849953815341,8.548608608393677,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5660933255217969,0.4283778130542487,0.03285331564423796,0.009642176276513263,7486.091347486569,36.53935456975123,5.891802680851741,4.631198160032363,131,115,68,0.2425018207716343
r0487_AB-preop_time,r0487_AB-preop_time,7797,487,AB:preop_time,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.872065719217062,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.845874072538917,0.760849953815341,6.656839878691995,178.25117226690054,1.4936450264945706,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5660933255217969,0.4283778130542487,0.03285331564423796,0.009642176276513263,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,131,115,68,0.2425018207716343
r0487_AB-diffusivity_ratio,r0487_AB-diffusivity_ratio,7798,487,AB:diffusivity_ratio,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.22302084602415562,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.845874072538917,0.760849953815341,6.656839878691995,55.909314416348934,2.79281193688725,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5660933255217969,0.4283778130542487,0.03285331564423796,0.009642176276513263,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,131,115,68,0.2425018207716343
r0487_AB-chemo_kill_rate,r0487_AB-chemo_kill_rate,7799,487,AB:chemo_kill_rate,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.49173715710639954,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.845874072538917,0.760849953815341,6.656839878691995,55.909314416348934,1.4936450264945706,0.0006768180819077809,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5660933255217969,0.4283778130542487,0.03285331564423796,0.009642176276513263,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,131,115,68,0.2425018207716343
r0487_AB-rt_alpha,r0487_AB-rt_alpha,7800,487,AB:rt_alpha,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.682693793438375,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.845874072538917,0.760849953815341,6.656839878691995,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.018615251191098872,6.34673173725605,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5660933255217969,0.4283778130542487,0.03285331564423796,0.009642176276513263,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,131,115,68,0.2425018207716343
r0487_AB-rt_alpha_beta_ratio,r0487_AB-rt_alpha_beta_ratio,7801,487,AB:rt_alpha_beta_ratio,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.10092445835471153,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.845874072538917,0.760849953815341,6.656839878691995,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.000525036342093065,4.807395666837692,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5660933255217969,0.4283778130542487,0.03285331564423796,0.009642176276513263,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,131,115,68,0.2425018207716343
r0487_AB-gaussian_seed_x_fraction,r0487_AB-gaussian_seed_x_fraction,7802,487,AB:gaussian_seed_x_fraction,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.6332499356940389,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.845874072538917,0.760849953815341,6.656839878691995,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7994505494505495,0.5160550458715596,0.37637362637362637,0.5660933255217969,0.4283778130542487,0.03285331564423796,0.009642176276513263,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,145,112,68,0.2425018207716343
r0487_AB-gaussian_seed_y_fraction,r0487_AB-gaussian_seed_y_fraction,7803,487,AB:gaussian_seed_y_fraction,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.6296755457296968,0.9905207948759198,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.845874072538917,0.760849953815341,6.656839878691995,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5527522935779816,0.3489010989010989,0.5660933255217969,0.4283778130542487,0.03285331564423796,0.009642176276513263,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,131,120,63,0.2425018207716343
r0487_AB-gaussian_seed_z_fraction,r0487_AB-gaussian_seed_z_fraction,7804,487,AB:gaussian_seed_z_fraction,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.4101800285279751,0.38697775173932314,0.5096508944407105,0.035596486383331336,1.845874072538917,0.760849953815341,6.656839878691995,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5298165137614679,0.3159340659340659,0.5660933255217969,0.4283778130542487,0.03285331564423796,0.009642176276513263,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,131,115,57,0.2425018207716343
r0487_AB-core_threshold,r0487_A,7805,487,AB:core_threshold,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.24084726814180613,0.5096508944407105,0.035596486383331336,1.845874072538917,0.760849953815341,6.656839878691995,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5222541804425418,0.4283778130542487,0.03285331564423796,0.009642176276513263,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,131,115,68,0.22372210367641504
r0487_AB-edema_threshold_ratio,r0487_A,7806,487,AB:edema_threshold_ratio,0.08067372348159552,0.29476804472506046,0.4021248845383525,0.2460617870092392,0.15240773186087608,0.08712369855493307,0.7565662516281009,0.009221679531037807,0.29334146715700626,0.1335678780451417,0.40785557590425014,0.9905207948759198,0.38697775173932314,0.6558301011100411,0.035596486383331336,1.845874072538917,0.760849953815341,6.656839878691995,55.909314416348934,1.4936450264945706,0.0027532880070295284,0.000525036342093065,6.34673173725605,0.7225274725274725,0.5298165137614679,0.37637362637362637,0.5660933255217969,0.4795405353885144,0.03285331564423796,0.009642176276513263,3534.867612254886,22.15675858527203,4.587973182532689,3.606334786173041,131,115,68,0.27146469640058707
r0487_B,r0487_B,7807,487,B,0.9775036172941327,0.0016977973282337189,0.564398942515254,0.46110153291374445,0.872065719217062,0.22302084602415562,0.49173715710639954,0.682693793438375,0.10092445835471153,0.6332499356940389,0.6296755457296968,0.4101800285279751,0.24084726814180613,0.6558301011100411,0.2383553572776725,1.0035367097445007,0.8257595770061016,8.548608608393677,178.25117226690054,2.79281193688725,0.0006768180819077809,0.018615251191098872,4.807395666837692,0.7994505494505495,0.5389908256880734,0.29395604395604397,0.5222541804425418,0.4795405353885144,0.1195991754962052,0.11875766723987483,8124.744693130195,36.53935456975123,6.83219439998665,8.518481212879738,145,117,53,0.25044204929830627
r0488_A,r0488_A,7808,488,A,0.004179197363555431,0.8013375625014305,0.7598317572847009,0.36574137303978205,0.9780652523040771,0.23927842266857624,0.015653190203011036,0.41602663323283195,0.08372322842478752,0.6255617346614599,0.46469342336058617,0.776141039095819,0.21030712220817804,0.29812303744256496,0.030267011239602102,5.2927323053449555,0.9039327029138804,7.6511065670457,196.27109289169312,3.0099331169261196,5.432359021827422e-05,0.004531685544848765,4.6697858273983,0.7994505494505495,0.5206422018348624,0.3489010989010989,0.5130921366624535,0.3543430631048977,0.08009759408704045,0.002859299270533336,6376.445532813609,29.269715850144916,6.9268950825348,1.445587293224541,145,113,63,0.18181063936001055
r0488_AB-front_speed_mm_per_day,r0488_AB-front_speed_mm_per_day,7809,488,AB:front_speed_mm_per_day,0.06741482764482498,0.8013375625014305,0.7598317572847009,0.36574137303978205,0.9780652523040771,0.23927842266857624,0.015653190203011036,0.41602663323283195,0.08372322842478752,0.6255617346614599,0.46469342336058617,0.776141039095819,0.21030712220817804,0.29812303744256496,0.03460972052085969,5.2927323053449555,0.9039327029138804,7.6511065670457,196.27109289169312,3.0099331169261196,5.432359021827422e-05,0.004531685544848765,4.6697858273983,0.7994505494505495,0.5206422018348624,0.3489010989010989,0.5130921366624535,0.3543430631048977,0.09158999293985717,0.0032695513889780974,6376.445532813609,29.269715850144916,6.9268950825348,1.445587293224541,145,113,63,0.18181063936001055
r0488_AB-front_width_mm,r0488_AB-front_width_mm,7810,488,AB:front_width_mm,0.004179197363555431,0.839315066114068,0.7598317572847009,0.36574137303978205,0.9780652523040771,0.23927842266857624,0.015653190203011036,0.41602663323283195,0.08372322842478752,0.6255617346614599,0.46469342336058617,0.776141039095819,0.21030712220817804,0.29812303744256496,0.030267011239602102,5.727657392086077,0.9039327029138804,7.6511065670457,196.27109289169312,3.0099331169261196,5.432359021827422e-05,0.004531685544848765,4.6697858273983,0.7994505494505495,0.5206422018348624,0.3489010989010989,0.5130921366624535,0.3543430631048977,0.08667953533142968,0.0026421806654691087,6376.445532813609,29.269715850144916,6.9268950825348,1.3358177773721693,145,113,63,0.18181063936001055
