run_name,index,row,matrix,u_front_speed_mm_per_day,u_front_width_mm,u_diffusivity_ratio,u_resection_time,u_chemo_kill_rate,u_rt_alpha,u_rt_alpha_beta_ratio,u_seed_peak_density,u_seed_relative_width,u_gaussian_seed_x_fraction,u_gaussian_seed_y_fraction,u_gaussian_seed_z_fraction,front_speed_mm_per_day,front_width_mm,diffusivity_ratio,resection_time,chemo_kill_rate,rt_alpha,rt_alpha_beta_ratio,seed_peak_density,seed_relative_width,gaussian_seed_x_fraction,gaussian_seed_y_fraction,gaussian_seed_z_fraction,white_matter_diffusivity,rho,gaussian_seed_mass,gaussian_seed_diffusion_time,seed_sigma_mm,seed_enhancing_radius_mm,seed_voxel_i,seed_voxel_j,seed_voxel_k
r1080_AB-resection_time,15124,1080,AB:resection_time,0.0912860156968236,0.6145757865160704,0.9032631143927574,0.27729862183332443,0.5511689716950059,0.506146271713078,0.6269676135852933,0.49972998537123203,0.18887199088931084,0.5614992240443826,0.8908066898584366,0.21675750333815813,0.03640651681907267,2.6888714516530365,64.05104633969282,77.14076571166515,0.002606497838957809,0.04555242289617478,9.015740908682346,0.7998919941484928,2.2797442566330073,0.5412087912087912,0.8279816513761468,0.3269230769230769,0.04894622186446531,0.006769850748478706,2901.8146164999994,18.78807759656312,6.129939248730467,4.648636962046006,98,180,59
r1080_AB-chemo_kill_rate,15125,1080,AB:chemo_kill_rate,0.0912860156968236,0.6145757865160704,0.9032631143927574,0.07492757495492697,0.8078372944146395,0.506146271713078,0.6269676135852933,0.49972998537123203,0.18887199088931084,0.5614992240443826,0.8908066898584366,0.21675750333815813,0.03640651681907267,2.6888714516530365,64.05104633969282,42.737687742337584,0.005623290968473516,0.04555242289617478,9.015740908682346,0.7998919941484928,2.2797442566330073,0.5412087912087912,0.8279816513761468,0.3269230769230769,0.04894622186446531,0.006769850748478706,2901.8146164999994,18.78807759656312,6.129939248730467,4.648636962046006,98,180,59
r1080_AB-rt_alpha,15126,1080,AB:rt_alpha,0.0912860156968236,0.6145757865160704,0.9032631143927574,0.07492757495492697,0.5511689716950059,0.10161315090954304,0.6269676135852933,0.49972998537123203,0.18887199088931084,0.5614992240443826,0.8908066898584366,0.21675750333815813,0.03640651681907267,2.6888714516530365,64.05104633969282,42.737687742337584,0.002606497838957809,0.013558191299069135,9.015740908682346,0.7998919941484928,2.2797442566330073,0.5412087912087912,0.8279816513761468,0.3269230769230769,0.04894622186446531,0.006769850748478706,2901.8146164999994,18.78807759656312,6.129939248730467,4.648636962046006,98,180,59
r1080_AB-rt_alpha_beta_ratio,15127,1080,AB:rt_alpha_beta_ratio,0.0912860156968236,0.6145757865160704,0.9032631143927574,0.07492757495492697,0.5511689716950059,0.506146271713078,0.7039303379133344,0.49972998537123203,0.18887199088931084,0.5614992240443826,0.8908066898584366,0.21675750333815813,0.03640651681907267,2.6888714516530365,64.05104633969282,42.737687742337584,0.002606497838957809,0.04555242289617478,9.631442703306675,0.7998919941484928,2.2797442566330073,0.5412087912087912,0.8279816513761468,0.3269230769230769,0.04894622186446531,0.006769850748478706,2901.8146164999994,18.78807759656312,6.129939248730467,4.648636962046006,98,180,59
r1080_AB-seed_peak_density,15128,1080,AB:seed_peak_density,0.0912860156968236,0.6145757865160704,0.9032631143927574,0.07492757495492697,0.5511689716950059,0.506146271713078,0.6269676135852933,0.5674829287454486,0.18887199088931084,0.5614992240443826,0.8908066898584366,0.21675750333815813,0.03640651681907267,2.6888714516530365,64.05104633969282,42.737687742337584,0.002606497838957809,0.04555242289617478,9.015740908682346,0.8269931714981794,2.2797442566330073,0.5412087912087912,0.8279816513761468,0.3269230769230769,0.04894622186446531,0.006769850748478706,3000.131130645633,18.78807759656312,6.129939248730467,4.910588565030432,98,180,59
r1080_AB-seed_relative_width,15129,1080,AB:seed_relative_width,0.0912860156968236,0.6145757865160704,0.9032631143927574,0.07492757495492697,0.5511689716950059,0.506146271713078,0.6269676135852933,0.49972998537123203,0.1527091609314084,0.5614992240443826,0.8908066898584366,0.21675750333815813,0.03640651681907267,2.6888714516530365,64.05104633969282,42.737687742337584,0.002606497838957809,0.04555242289617478,9.015740908682346,0.7998919941484928,2.223310063260946,0.5412087912087912,0.8279816513761468,0.3269230769230769,0.04894622186446531,0.006769850748478706,2691.605296862831,17.8694074735957,5.978194957275265,4.533561739696253,98,180,59
r1080_AB-gaussian_seed_x_fraction,15130,1080,AB:gaussian_seed_x_fraction,0.0912860156968236,0.6145757865160704,0.9032631143927574,0.07492757495492697,0.5511689716950059,0.506146271713078,0.6269676135852933,0.49972998537123203,0.18887199088931084,0.909066122956574,0.8908066898584366,0.21675750333815813,0.03640651681907267,2.6888714516530365,64.05104633969282,42.737687742337584,0.002606497838957809,0.04555242289617478,9.015740908682346,0.7998919941484928,2.2797442566330073,0.8159340659340659,0.6720183486238532,0.4368131868131868,0.04894622186446531,0.006769850748478706,2901.8146164999994,18.78807759656312,6.129939248730467,4.648636962046006,148,146,79
r1080_AB-gaussian_seed_y_fraction,15131,1080,AB:gaussian_seed_y_fraction,0.0912860156968236,0.6145757865160704,0.9032631143927574,0.07492757495492697,0.5511689716950059,0.506146271713078,0.6269676135852933,0.49972998537123203,0.18887199088931084,0.5614992240443826,0.00379159115254879,0.21675750333815813,0.03640651681907267,2.6888714516530365,64.05104633969282,42.737687742337584,0.002606497838957809,0.04555242289617478,9.015740908682346,0.7998919941484928,2.2797442566330073,0.5412087912087912,0.09403669724770643,0.3983516483516483,0.04894622186446531,0.006769850748478706,2901.8146164999994,18.78807759656312,6.129939248730467,4.648636962046006,98,20,72
r1080_AB-gaussian_seed_z_fraction,15132,1080,AB:gaussian_seed_z_fraction,0.0912860156968236,0.6145757865160704,0.9032631143927574,0.07492757495492697,0.5511689716950059,0.506146271713078,0.6269676135852933,0.49972998537123203,0.18887199088931084,0.5614992240443826,0.8908066898584366,0.2069571577012539,0.03640651681907267,2.6888714516530365,64.05104633969282,42.737687742337584,0.002606497838957809,0.04555242289617478,9.015740908682346,0.7998919941484928,2.2797442566330073,0.5412087912087912,0.8279816513761468,0.32142857142857145,0.04894622186446531,0.006769850748478706,2901.8146164999994,18.78807759656312,6.129939248730467,4.648636962046006,98,180,58
r1080_B,15133,1080,B,0.9751811129972339,0.6210093386471272,0.07395338080823421,0.27729862183332443,0.8078372944146395,0.10161315090954304,0.7039303379133344,0.5674829287454486,0.1527091609314084,0.909066122956574,0.00379159115254879,0.2069571577012539,0.23718450413948514,2.7168577501627387,1.4057456931554,77.14076571166515,0.005623290968473516,0.013558191299069135,9.631442703306675,0.8269931714981794,2.223310063260946,0.8159340659340659,0.2545871559633027,0.40384615384615385,0.3221982791449332,0.043650519451244346,2870.5989896287206,18.24331983238534,6.04041717638531,4.8388739775054415,148,55,73
r1081_A,15134,1081,A,0.5246981820091605,0.19755614642053843,0.2981824614107609,0.5044760936871171,0.32341893296688795,0.3671090379357338,0.0437903068959713,0.7461612271144986,0.9536181492730975,0.0538095124065876,0.25110661517828703,0.5529771214351058,0.09125846949022431,1.3743135249719138,3.9478889036672196,115.7609359268099,0.001317491243099314,0.030034462905397172,4.35032245516777,0.8984644908457995,3.873447401982729,0.1401098901098901,0.3876146788990826,0.47527472527472525,0.06270887444432602,0.03320147398392565,2134.622932003699,14.168927281250356,5.323331152812186,4.783643414047313,25,84,86
r1081_AB-front_speed_mm_per_day,15135,1081,AB:front_speed_mm_per_day,0.12731613870710135,0.19755614642053843,0.2981824614107609,0.5044760936871171,0.32341893296688795,0.3671090379357338,0.0437903068959713,0.7461612271144986,0.9536181492730975,0.0538095124065876,0.25110661517828703,0.5529771214351058,0.039296723666392884,1.3743135249719138,3.9478889036672196,115.7609359268099,0.001317491243099314,0.030034462905397172,4.35032245516777,0.8984644908457995,3.873447401982729,0.1401098901098901,0.3876146788990826,0.47527472527472525,0.027003009410903816,0.014296855467239898,2134.622932003699,14.168927281250356,5.323331152812186,4.783643414047313,25,84,86
r1081_AB-front_width_mm,15136,1081,AB:front_width_mm,0.5246981820091605,0.01183899026364088,0.2981824614107609,0.5044760936871171,0.32341893296688795,0.3671090379357338,0.0437903068959713,0.7461612271144986,0.9536181492730975,0.0538095124065876,0.25110661517828703,0.5529771214351058,0.09125846949022431,1.0192368079917549,3.9478889036672196,115.7609359268099,0.001317491243099314,0.030034462905397172,4.35032245516777,0.8984644908457995,3.873447401982729,0.1401098901098901,0.3876146788990826,0.47527472527472525,0.046506995572714586,0.04476804054498126,870.741024223833,7.7931947358488225,3.9479601659208323,3.547709714931319,25,84,86
r1081_AB-diffusivity_ratio,15137,1081,AB:diffusivity_ratio,0.5246981820091605,0.19755614642053843,0.5123003125190735,0.5044760936871171,0.32341893296688795,0.3671090379357338,0.0437903068959713,0.7461612271144986,0.9536181492730975,0.0538095124065876,0.25110661517828703,0.5529771214351058,0.09125846949022431,1.3743135249719138,10.58280088668227,115.7609359268099,0.001317491243099314,0.030034462905397172,4.35032245516777,0.8984644908457995,3.873447401982729,0.1401098901098901,0.3876146788990826,0.47527472527472525,0.06270887444432602,0.03320147398392565,2134.622932003699,14.168927281250356,5.323331152812186,4.783643414047313,25,84,86
r1081_AB-resection_time,15138,1081,AB:resection_time,0.5246981820091605,0.19755614642053843,0.2981824614107609,0.8354681180790067,0.32341893296688795,0.3671090379357338,0.0437903068959713,0.7461612271144986,0.9536181492730975,0.0538095124065876,0.25110661517828703,0.5529771214351058,0.09125846949022431,1.3743135249719138,3.9478889036672196,172.02958007343113,0.001317491243099314,0.030034462905397172,4.35032245516777,0.8984644908457995,3.873447401982729,0.1401098901098901,0.3876146788990826,0.47527472527472525,0.06270887444432602,0.03320147398392565,2134.622932003699,14.168927281250356,5.323331152812186,4.783643414047313,25,84,86
r1081_AB-chemo_kill_rate,15139,1081,AB:chemo_kill_rate,0.5246981820091605,0.19755614642053843,0.2981824614107609,0.5044760936871171,0.4294825103133917,0.3671090379357338,0.0437903068959713,0.7461612271144986,0.9536181492730975,0.0538095124065876,0.25110661517828703,0.5529771214351058,0.09125846949022431,1.3743135249719138,3.9478889036672196,115.7609359268099,0.0018102544880245633,0.030034462905397172,4.35032245516777,0.8984644908457995,3.873447401982729,0.1401098901098901,0.3876146788990826,0.47527472527472525,0.06270887444432602,0.03320147398392565,2134.622932003699,14.168927281250356,5.323331152812186,4.783643414047313,25,84,86
r1081_AB-rt_alpha,15140,1081,AB:rt_alpha,0.5246981820091605,0.19755614642053843,0.2981824614107609,0.5044760936871171,0.32341893296688795,0.6528183361515403,0.0437903068959713,0.7461612271144986,0.9536181492730975,0.0538095124065876,0.25110661517828703,0.5529771214351058,0.09125846949022431,1.3743135249719138,3.9478889036672196,115.7609359268099,0.001317491243099314,0.07068646072429616,4.35032245516777,0.8984644908457995,3.873447401982729,0.1401098901098901,0.3876146788990826,0.47527472527472525,0.06270887444432602,0.03320147398392565,2134.622932003699,14.168927281250356,5.323331152812186,4.783643414047313,25,84,86
r1081_AB-rt_alpha_beta_ratio,15141,1081,AB:rt_alpha_beta_ratio,0.5246981820091605,0.19755614642053843,0.2981824614107609,0.5044760936871171,0.32341893296688795,0.3671090379357338,0.3925288999453187,0.7461612271144986,0.9536181492730975,0.0538095124065876,0.25110661517828703,0.5529771214351058,0.09125846949022431,1.3743135249719138,3.9478889036672196,115.7609359268099,0.001317491243099314,0.030034462905397172,7.14023119956255,0.8984644908457995,3.873447401982729,0.1401098901098901,0.3876146788990826,0.47527472527472525,0.06270887444432602,0.03320147398392565,2134.622932003699,14.168927281250356,5.323331152812186,4.783643414047313,25,84,86
r1081_AB-seed_peak_density,15142,1081,AB:seed_peak_density,0.5246981820091605,0.19755614642053843,0.2981824614107609,0.5044760936871171,0.32341893296688795,0.3671090379357338,0.0437903068959713,0.28516465425491333,0.9536181492730975,0.0538095124065876,0.25110661517828703,0.5529771214351058,0.09125846949022431,1.3743135249719138,3.9478889036672196,115.7609359268099,0.001317491243099314,0.030034462905397172,4.35032245516777,0.7140658617019653,3.873447401982729,0.1401098901098901,0.3876146788990826,0.47527472527472525,0.06270887444432602,0.03320147398392565,1696.51820286752,14.168927281250356,5.323331152812186,3.140725194610741,25,84,86
r1081_AB-seed_relative_width,15143,1081,AB:seed_relative_width,0.5246981820091605,0.19755614642053843,0.2981824614107609,0.5044760936871171,0.32341893296688795,0.3671090379357338,0.0437903068959713,0.7461612271144986,0.6209513954818249,0.0538095124065876,0.25110661517828703,0.5529771214351058,0.09125846949022431,1.3743135249719138,3.9478889036672196,115.7609359268099,0.001317491243099314,0.030034462905397172,4.35032245516777,0.8984644908457995,3.075778037572267,0.1401098901098901,0.3876146788990826,0.47527472527472525,0.06270887444432602,0.03320147398392565,1068.7919062952253,8.934116852867033,4.227083356847138,3.798534954927355,25,84,86
r1081_AB-gaussian_seed_x_fraction,15144,1081,AB:gaussian_seed_x_fraction,0.5246981820091605,0.19755614642053843,0.2981824614107609,0.5044760936871171,0.32341893296688795,0.3671090379357338,0.0437903068959713,0.7461612271144986,0.9536181492730975,0.4216456701979041,0.25110661517828703,0.5529771214351058,0.09125846949022431,1.3743135249719138,3.9478889036672196,115.7609359268099,0.001317491243099314,0.030034462905397172,4.35032245516777,0.8984644908457995,3.873447401982729,0.43131868131868134,0.30045871559633025,0.45879120879120877,0.06270887444432602,0.03320147398392565,2134.622932003699,14.168927281250356,5.323331152812186,4.783643414047313,78,65,83
r1081_AB-gaussian_seed_y_fraction,15145,1081,AB:gaussian_seed_y_fraction,0.5246981820091605,0.19755614642053843,0.2981824614107609,0.5044760936871171,0.32341893296688795,0.3671090379357338,0.0437903068959713,0.7461612271144986,0.9536181492730975,0.0538095124065876,0.5497692683711648,0.5529771214351058,0.09125846949022431,1.3743135249719138,3.9478889036672196,115.7609359268099,0.001317491243099314,0.030034462905397172,4.35032245516777,0.8984644908457995,3.873447401982729,0.1401098901098901,0.48853211009174313,0.4532967032967033,0.06270887444432602,0.03320147398392565,2134.622932003699,14.168927281250356,5.323331152812186,4.783643414047313,25,106,82
r1081_AB-gaussian_seed_z_fraction,15146,1081,AB:gaussian_seed_z_fraction,0.5246981820091605,0.19755614642053843,0.2981824614107609,0.5044760936871171,0.32341893296688795,0.3671090379357338,0.0437903068959713,0.7461612271144986,0.9536181492730975,0.0538095124065876,0.25110661517828703,0.928074536845088,0.09125846949022431,1.3743135249719138,3.9478889036672196,115.7609359268099,0.001317491243099314,0.030034462905397172,4.35032245516777,0.8984644908457995,3.873447401982729,0.1401098901098901,0.3876146788990826,0.6181318681318682,0.06270887444432602,0.03320147398392565,2134.622932003699,14.168927281250356,5.323331152812186,4.783643414047313,25,84,112
r1081_B,15147,1081,B,0.12731613870710135,0.01183899026364088,0.5123003125190735,0.8354681180790067,0.4294825103133917,0.6528183361515403,0.3925288999453187,0.28516465425491333,0.6209513954818249,0.4216456701979041,0.5497692683711648,0.928074536845088,0.039296723666392884,1.0192368079917549,10.58280088668227,172.02958007343113,0.0018102544880245633,0.07068646072429616,7.14023119956255,0.7140658617019653,3.075778037572267,0.43131868131868134,0.5435779816513762,0.7884615384615384,0.020026333597134165,0.019277523809123842,346.4960954874264,4.9139438042960615,3.1349461891063015,1.8495945860279022,78,118,143
r1082_A,15148,1082,A,0.7954074498265982,0.8670118097215891,0.583703838288784,0.40745345409959555,0.14359226170927286,0.2049004975706339,0.9298436194658279,0.8315873853862286,0.7371158367022872,0.3778193900361657,0.09112661238759756,0.9714252576231956,0.16201206276156307,4.036595655047047,14.70305820839243,99.26708719693124,0.000768754806191242,0.018474882861470254,11.438748955726624,0.9326349541544914,3.333680485376875,0.3983516483516483,0.1720183486238532,0.6236263736263736,0.3269885943042675,0.02006790828293586,35793.086866824444,90.54165876709344,13.456720162587423,12.639065775492373,72,37,113
r1082_AB-front_speed_mm_per_day,15149,1082,AB:front_speed_mm_per_day,0.6147318799048662,0.8670118097215891,0.583703838288784,0.40745345409959555,0.14359226170927286,0.2049004975706339,0.9298436194658279,0.8315873853862286,0.7371158367022872,0.3778193900361657,0.09112661238759756,0.9714252576231956,0.11045309720479428,4.036595655047047,14.70305820839243,99.26708719693124,0.000768754806191242,0.018474882861470254,11.438748955726624,0.9326349541544914,3.333680485376875,0.3983516483516483,0.1720183486238532,0.6236263736263736,0.22292724613168086,0.01368146659260908,35793.086866824444,90.54165876709344,13.456720162587423,12.639065775492373,72,37,113
r1082_AB-front_width_mm,15150,1082,AB:front_width_mm,0.7954074498265982,0.8684852747246623,0.583703838288784,0.40745345409959555,0.14359226170927286,0.2049004975706339,0.9298436194658279,0.8315873853862286,0.7371158367022872,0.3778193900361657,0.09112661238759756,0.9714252576231956,0.16201206276156307,4.046179601018563,14.70305820839243,99.26708719693124,0.000768754806191242,0.018474882861470254,11.438748955726624,0.9326349541544914,3.333680485376875,0.3983516483516483,0.1720183486238532,0.6236263736263736,0.32776495173238784,0.020020374617179502,36048.6394289472,90.9721088640344,13.488669976245575,12.669074261324068,72,37,113
r1082_AB-diffusivity_ratio,15151,1082,AB:diffusivity_ratio,0.7954074498265982,0.8670118097215891,0.9794682124629617,0.40745345409959555,0.14359226170927286,0.2049004975706339,0.9298436194658279,0.8315873853862286,0.7371158367022872,0.3778193900361657,0.09112661238759756,0.9714252576231956,0.16201206276156307,4.036595655047047,90.97800828906267,99.26708719693124,0.000768754806191242,0.018474882861470254,11.438748955726624,0.9326349541544914,3.333680485376875,0.3983516483516483,0.1720183486238532,0.6236263736263736,0.3269885943042675,0.02006790828293586,35793.086866824444,90.54165876709344,13.456720162587423,12.639065775492373,72,37,113
r1082_AB-resection_time,15152,1082,AB:resection_time,0.7954074498265982,0.8670118097215891,0.583703838288784,0.14553107414394617,0.14359226170927286,0.2049004975706339,0.9298436194658279,0.8315873853862286,0.7371158367022872,0.3778193900361657,0.09112661238759756,0.9714252576231956,0.16201206276156307,4.036595655047047,14.70305820839243,54.74028260447085,0.000768754806191242,0.018474882861470254,11.438748955726624,0.9326349541544914,3.333680485376875,0.3983516483516483,0.1720183486238532,0.6236263736263736,0.3269885943042675,0.02006790828293586,35793.086866824444,90.54165876709344,13.456720162587423,12.639065775492373,72,37,113
r1082_AB-chemo_kill_rate,15153,1082,AB:chemo_kill_rate,0.7954074498265982,0.8670118097215891,0.583703838288784,0.40745345409959555,0.0917312828823924,0.2049004975706339,0.9298436194658279,0.8315873853862286,0.7371158367022872,0.3778193900361657,0.09112661238759756,0.9714252576231956,0.16201206276156307,4.036595655047047,14.70305820839243,99.26708719693124,0.0006581352537721811,0.018474882861470254,11.438748955726624,0.9326349541544914,3.333680485376875,0.3983516483516483,0.1720183486238532,0.6236263736263736,0.3269885943042675,0.02006790828293586,35793.086866824444,90.54165876709344,13.456720162587423,12.639065775492373,72,37,113
r1082_AB-rt_alpha,15154,1082,AB:rt_alpha,0.7954074498265982,0.8670118097215891,0.583703838288784,0.40745345409959555,0.14359226170927286,0.30224217753857374,0.9298436194658279,0.8315873853862286,0.7371158367022872,0.3778193900361657,0.09112661238759756,0.9714252576231956,0.16201206276156307,4.036595655047047,14.70305820839243,99.26708719693124,0.000768754806191242,0.024730115171396314,11.438748955726624,0.9326349541544914,3.333680485376875,0.3983516483516483,0.1720183486238532,0.6236263736263736,0.3269885943042675,0.02006790828293586,35793.086866824444,90.54165876709344,13.456720162587423,12.639065775492373,72,37,113
r1082_AB-rt_alpha_beta_ratio,15155,1082,AB:rt_alpha_beta_ratio,0.7954074498265982,0.8670118097215891,0.583703838288784,0.40745345409959555,0.14359226170927286,0.2049004975706339,0.15586494281888008,0.8315873853862286,0.7371158367022872,0.3778193900361657,0.09112661238759756,0.9714252576231956,0.16201206276156307,4.036595655047047,14.70305820839243,99.26708719693124,0.000768754806191242,0.018474882861470254,5.246919542551041,0.9326349541544914,3.333680485376875,0.3983516483516483,0.1720183486238532,0.6236263736263736,0.3269885943042675,0.02006790828293586,35793.086866824444,90.54165876709344,13.456720162587423,12.639065775492373,72,37,113
r1082_AB-seed_peak_density,15156,1082,AB:seed_peak_density,0.7954074498265982,0.8670118097215891,0.583703838288784,0.40745345409959555,0.14359226170927286,0.2049004975706339,0.9298436194658279,0.7724043065682054,0.7371158367022872,0.3778193900361657,0.09112661238759756,0.9714252576231956,0.16201206276156307,4.036595655047047,14.70305820839243,99.26708719693124,0.000768754806191242,0.018474882861470254,11.438748955726624,0.9089617226272821,3.333680485376875,0.3983516483516483,0.1720183486238532,0.6236263736263736,0.3269885943042675,0.02006790828293586,34884.544860439935,90.54165876709344,13.456720162587423,12.265168599408202,72,37,113
r1082_AB-seed_relative_width,15157,1082,AB:seed_relative_width,0.7954074498265982,0.8670118097215891,0.583703838288784,0.40745345409959555,0.14359226170927286,0.2049004975706339,0.9298436194658279,0.8315873853862286,0.33936876244843006,0.3778193900361657,0.09112661238759756,0.9714252576231956,0.16201206276156307,4.036595655047047,14.70305820839243,99.26708719693124,0.000768754806191242,0.018474882861470254,11.438748955726624,0.9326349541544914,2.5304057906040733,0.3983516483516483,0.1720183486238532,0.6236263736263736,0.3269885943042675,0.02006790828293586,15653.006093554519,52.165196378149545,10.21422501985829,9.593590437481918,72,37,113
r1082_AB-gaussian_seed_x_fraction,15158,1082,AB:gaussian_seed_x_fraction,0.7954074498265982,0.8670118097215891,0.583703838288784,0.40745345409959555,0.14359226170927286,0.2049004975706339,0.9298436194658279,0.8315873853862286,0.7371158367022872,0.23166865669190884,0.09112661238759756,0.9714252576231956,0.16201206276156307,4.036595655047047,14.70305820839243,99.26708719693124,0.000768754806191242,0.018474882861470254,11.438748955726624,0.9326349541544914,3.333680485376875,0.28296703296703296,0.21330275229357798,0.6291208791208791,0.3269885943042675,0.02006790828293586,35793.086866824444,90.54165876709344,13.456720162587423,12.639065775492373,51,46,114
r1082_AB-gaussian_seed_y_fraction,15159,1082,AB:gaussian_seed_y_fraction,0.7954074498265982,0.8670118097215891,0.583703838288784,0.40745345409959555,0.14359226170927286,0.2049004975706339,0.9298436194658279,0.8315873853862286,0.7371158367022872,0.3778193900361657,0.2858723793178797,0.9714252576231956,0.16201206276156307,4.036595655047047,14.70305820839243,99.26708719693124,0.000768754806191242,0.018474882861470254,11.438748955726624,0.9326349541544914,3.333680485376875,0.3983516483516483,0.33256880733944955,0.7939560439560439,0.3269885943042675,0.02006790828293586,35793.086866824444,90.54165876709344,13.456720162587423,12.639065775492373,72,72,144
r1082_AB-gaussian_seed_z_fraction,15160,1082,AB:gaussian_seed_z_fraction,0.7954074498265982,0.8670118097215891,0.583703838288784,0.40745345409959555,0.14359226170927286,0.2049004975706339,0.9298436194658279,0.8315873853862286,0.7371158367022872,0.3778193900361657,0.09112661238759756,0.42572080437093973,0.16201206276156307,4.036595655047047,14.70305820839243,99.26708719693124,0.000768754806191242,0.018474882861470254,11.438748955726624,0.9326349541544914,3.333680485376875,0.3983516483516483,0.1720183486238532,0.36538461538461536,0.3269885943042675,0.02006790828293586,35793.086866824444,90.54165876709344,13.456720162587423,12.639065775492373,72,37,66
r1082_B,15161,1082,B,0.6147318799048662,0.8684852747246623,0.9794682124629617,0.14553107414394617,0.0917312828823924,0.30224217753857374,0.15586494281888008,0.7724043065682054,0.33936876244843006,0.23166865669190884,0.2858723793178797,0.42572080437093973,0.11045309720479428,4.046179601018563,90.97800828906267,54.74028260447085,0.0006581352537721811,0.024730115171396314,5.246919542551041,0.9089617226272821,2.5304057906040733,0.28296703296703296,0.3555045871559633,0.3708791208791209,0.22345653438967955,0.013649060113024816,15364.604462339094,52.41319839339513,10.238476292241451,9.331890416694199,51,77,67
r1083_A,15162,1083,A,0.35381752625107765,0.4461002917960286,0.24225536361336708,0.9776298338547349,0.9807212231680751,0.9066818421706557,0.2724475348368287,0.07825903873890638,0.4718344211578369,0.885755155235529,0.6995772980153561,0.2592439968138933,0.0635218398264004,2.050268422460747,3.051481400876028,196.19707175530493,0.009438820629566908,0.1512238439553923,6.17958027869463,0.6313036154955626,2.7737435760356326,0.7994505494505495,0.6032110091743119,0.30494505494505497,0.0651184111663391,0.015491103294211847,1828.686151482525,16.170523093944507,5.686918865949207,1.8137127138885016,145,131,55
r1083_AB-front_speed_mm_per_day,15163,1083,AB:front_speed_mm_per_day,0.2672979813069105,0.4461002917960286,0.24225536361336708,0.9776298338547349,0.9807212231680751,0.9066818421706557,0.2724475348368287,0.07825903873890638,0.4718344211578369,0.885755155235529,0.6995772980153561,0.2592439968138933,0.05287547097879191,2.050268422460747,3.051481400876028,196.19707175530493,0.009438820629566908,0.1512238439553923,6.17958027869463,0.6313036154955626,2.7737435760356326,0.7994505494505495,0.6032110091743119,0.30494505494505497,0.054204454235278345,0.012894767923931245,1828.686151482525,16.170523093944507,5.686918865949207,1.8137127138885016,145,131,55
r1083_AB-front_width_mm,15164,1083,AB:front_width_mm,0.35381752625107765,0.26429149881005287,0.24225536361336708,0.9776298338547349,0.9807212231680751,0.9066818421706557,0.2724475348368287,0.07825903873890638,0.4718344211578369,0.885755155235529,0.6995772980153561,0.2592439968138933,0.0635218398264004,1.5301423313732407,3.051481400876028,196.19707175530493,0.009438820629566908,0.1512238439553923,6.17958027869463,0.6313036154955626,2.7737435760356326,0.7994505494505495,0.6032110091743119,0.30494505494505497,0.04859872804254294,0.020756840237663422,760.1555970149409,9.006712153755814,4.244222462066713,1.3535976899745537,145,131,55
r1083_AB-diffusivity_ratio,15165,1083,AB:diffusivity_ratio,0.35381752625107765,0.4461002917960286,0.41978330072015524,0.9776298338547349,0.9807212231680751,0.9066818421706557,0.2724475348368287,0.07825903873890638,0.4718344211578369,0.885755155235529,0.6995772980153561,0.2592439968138933,0.0635218398264004,2.050268422460747,6.911409115270071,196.19707175530493,0.009438820629566908,0.1512238439553923,6.17958027869463,0.6313036154955626,2.7737435760356326,0.7994505494505495,0.6032110091743119,0.30494505494505497,0.0651184111663391,0.015491103294211847,1828.686151482525,16.170523093944507,5.686918865949207,1.8137127138885016,145,131,55
r1083_AB-resection_time,15166,1083,AB:resection_time,0.35381752625107765,0.4461002917960286,0.24225536361336708,0.712367158383131,0.9807212231680751,0.9066818421706557,0.2724475348368287,0.07825903873890638,0.4718344211578369,0.885755155235529,0.6995772980153561,0.2592439968138933,0.0635218398264004,2.050268422460747,3.051481400876028,151.10241692513227,0.009438820629566908,0.1512238439553923,6.17958027869463,0.6313036154955626,2.7737435760356326,0.7994505494505495,0.6032110091743119,0.30494505494505497,0.0651184111663391,0.015491103294211847,1828.686151482525,16.170523093944507,5.686918865949207,1.8137127138885016,145,131,55
r1083_AB-chemo_kill_rate,15167,1083,AB:chemo_kill_rate,0.35381752625107765,0.4461002917960286,0.24225536361336708,0.9776298338547349,0.7042131191119552,0.9066818421706557,0.2724475348368287,0.07825903873890638,0.4718344211578369,0.885755155235529,0.6995772980153561,0.2592439968138933,0.0635218398264004,2.050268422460747,3.051481400876028,196.19707175530493,0.004122611360008612,0.1512238439553923,6.17958027869463,0.6313036154955626,2.7737435760356326,0.7994505494505495,0.6032110091743119,0.30494505494505497,0.0651184111663391,0.015491103294211847,1828.686151482525,16.170523093944507,5.686918865949207,1.8137127138885016,145,131,55
r1083_AB-rt_alpha,15168,1083,AB:rt_alpha,0.35381752625107765,0.4461002917960286,0.24225536361336708,0.9776298338547349,0.9807212231680751,0.9385369848459959,0.2724475348368287,0.07825903873890638,0.4718344211578369,0.885755155235529,0.6995772980153561,0.2592439968138933,0.0635218398264004,2.050268422460747,3.051481400876028,196.19707175530493,0.009438820629566908,0.16636607450450222,6.17958027869463,0.6313036154955626,2.7737435760356326,0.7994505494505495,0.6032110091743119,0.30494505494505497,0.0651184111663391,0.015491103294211847,1828.686151482525,16.170523093944507,5.686918865949207,1.8137127138885016,145,131,55
